"iSensor","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","tissue","neglog10_padj"
"ATH-aux-reg-DR5-TGTCNN-down",8.21283044902806e-36,-0.818245133956571,1,1,1.25245664347678e-34,"G2_M_phase_1",33.9022372992529
"ATH-aux-reg-DR5-ARF6-down",5.80895174626964e-35,-0.546843939084564,1,1,7.08692113044896e-34,"G2_M_phase_1",33.1495424004262
"ATH-aux-reg-DR5-ARF8-down",3.59896931544817e-32,-0.746794020300622,1,1,3.6589521373723e-31,"G2_M_phase_1",30.4366432714675
"ATH-aux-cis-DR5-TGTCNN",9.98801035315907e-30,-0.272166177177397,1,1,8.70383759346719e-29,"G2_M_phase_1",28.0602892211522
"ATH-aux-reg-DR5-ARF3-down",2.5298877500911e-26,-0.719554131312963,0.999,1,1.92903940944447e-25,"G2_M_phase_1",24.7146588998162
"ATH-aux-reg-IR8-ARF5-1-up",1.68514268517112e-23,0.422037508521234,1,1,1.14215226439376e-22,"G2_M_phase_1",21.9422759948836
"ATH-aux-reg-IR8-ARF8-up",9.20593117901339e-22,0.423274537139921,1,1,5.61561801919817e-21,"G2_M_phase_1",20.2506024410842
"ATH-aux-reg-DR5-ARF5-1-up",1.7032995469082e-17,0.267621977619535,1,1,9.44557021467275e-17,"G2_M_phase_1",16.024771819255
"ATH-aux-cis-IR8-ARF5-2",3.08628985143131e-17,-0.189547087496944,1,1,1.56886400781092e-16,"G2_M_phase_1",15.8044147002735
"ATH-aux-cis-IR8-ARF1",1.56597876430521e-15,-0.201187059385261,1,1,7.34805420173984e-15,"G2_M_phase_1",14.133827648851
"ATH-aux-cis-IR8-ARF3",2.37738971404561e-15,-0.192545103652203,1,1,1.03586266111987e-14,"G2_M_phase_1",13.9846978213009
"ATH-aux-reg-DR5-ARF1-up",9.81886593024751e-15,0.522450256382157,1,1,3.99300547830065e-14,"G2_M_phase_1",13.3987000939644
"ATH-aux-cis-DR5-ARF6",3.06079393030144e-14,-0.136197933969871,1,1,1.16692768592742e-13,"G2_M_phase_1",12.9329560561875
"ATH-aux-trans-ConjugationDeconjugation",8.18614125567612e-14,0.534913163104522,0.999,1,2.93738009762496e-13,"G2_M_phase_1",12.5320398520403
"ATH-aux-trans-Synthesis",6.05573468088561e-13,-0.849515877520325,0.355,0.618,2.05222119741123e-12,"G2_M_phase_1",11.6877758308712
"ATH-aux-trans-ARF",1.74292669181339e-12,0.887718584038177,0.978,0.961,5.59571201055879e-12,"G2_M_phase_1",11.2521446450458
"ATH-aux-reg-DR5-ARF5-2-up",1.75106876297501e-11,0.40842528641036,0.999,1,5.34075972707378e-11,"G2_M_phase_1",10.2723969598615
"ATH-aux-cis-DR5-TGTCGG",3.36100515286012e-11,-0.425489722357279,0.999,0.995,9.76291972973653e-11,"G2_M_phase_1",10.010420281423
"ATH-aux-cis-IR8-ARF5-1",8.41757496025577e-11,-0.112461701740419,1,1,2.33396396625274e-10,"G2_M_phase_1",9.6319058532514
"ATH-aux-cis-DR5-ARF2",2.24067450481688e-10,-0.122261621703152,1,1,5.90706402275925e-10,"G2_M_phase_1",9.22862832208612
"ATH-aux-reg-IR8-ARF5-2-up",2.32409076305282e-10,0.38244611445996,1,1,5.90706402275925e-10,"G2_M_phase_1",9.22862832208612
"ATH-aux-reg-DR5-ARF8-up",4.97168012463253e-10,0.232487242119907,1,1,1.21308995041034e-09,"G2_M_phase_1",8.91610699507861
"ATH-aux-cis-DR5-ARF5-1",1.8823820732364e-09,-0.0944912561470291,1,1,4.41635794105463e-09,"G2_M_phase_1",8.35493573475234
"ATH-aux-reg-DR5-ARF1-down",2.45004354731484e-09,-0.613085120394534,0.985,0.99,5.53528356985946e-09,"G2_M_phase_1",8.25686012552227
"ATH-aux-reg-IR8-ARF1-up",1.0474400116619e-08,-0.584092098489994,0.618,0.758,2.28192288254914e-08,"G2_M_phase_1",7.64169903662652
"random2",3.25931016807678e-08,-0.155558015447402,1,1,6.85579035354082e-08,"G2_M_phase_1",7.16394247137839
"random3",2.62832918134851e-07,-0.129879107702306,1,1,5.34426933540864e-07,"G2_M_phase_1",6.27211166282027
"ATH-aux-trans-PolarAuxinTransport",5.72207244665465e-07,0.117186492978908,0.97,0.981,1.12595619111592e-06,"G2_M_phase_1",5.94847850675532
"ATH-aux-cis-IR8-ARF8",8.23140507671917e-07,-0.0927292747537927,1,1,1.56911159274959e-06,"G2_M_phase_1",5.80434616897394
"ATH-aux-cis-DR5-ARF3",4.92153938135993e-06,-0.0904267963783478,1,1,9.09739097766532e-06,"G2_M_phase_1",5.04108314025748
"ATH-aux-cis-IR8-ARF2",1.47654461909949e-05,-0.104724160369512,1,1,2.64909475779615e-05,"G2_M_phase_1",4.57690250676432
"ATH-aux-reg-IR8-ARF5-1-down",1.63920017318631e-05,-0.199069822339799,1,1,2.85689173041042e-05,"G2_M_phase_1",4.54410621806188
"ATH-aux-reg-DR5-ARF5-2-down",6.68457589850662e-05,-0.284154850063876,0.976,0.986,0.000113266424946918,"G2_M_phase_1",3.94589880700534
"ATH-aux-cis-DR5-ARF8",0.000153424041967169,-0.061654775912688,1,1,0.000252942339459386,"G2_M_phase_1",3.59697846897688
"ATH-aux-cis-IR8-TGTCNN",0.000187874900038676,-0.0958664894445458,1,1,0.000301588655325243,"G2_M_phase_1",3.52058499908314
"ATH-aux-trans-IAA",0.000212940791018902,-0.566624247956105,1,0.995,0.000333061237234693,"G2_M_phase_1",3.47747590899199
"ATH-aux-reg-IR8-ARF6-up",0.000287029414748575,0.191984149827918,1,1,0.000437719857491577,"G2_M_phase_1",3.35880375084314
"majortrend",0.00037584883505265,-0.0498201811952608,1,1,0.000559189730200284,"G2_M_phase_1",3.25244081322501
"ATH-aux-reg-IR8-ARF5-2-down",0.000530215521960799,-0.351088244181419,0.927,0.961,0.00077007492475259,"G2_M_phase_1",3.11346701791377
"ATH-aux-reg-IR8-ARF3-down",0.000956012558331507,-0.501251016564922,0.887,0.923,0.00135620386181911,"G2_M_phase_1",2.86767502329455
"ATH-aux-reg-IR8-ARF8-down",0.00178568710736578,-0.230856315941011,1,0.995,0.00247561167157528,"G2_M_phase_1",2.60631747843972
"ATH-aux-cis-IR8-ARF6",0.00199284519346714,-0.0764290733797393,1,1,0.00270141237336657,"G2_M_phase_1",2.56840911525437
"ATH-aux-reg-DR5-ARF6-up",0.00287971302859439,-0.122900693785119,1,1,0.00381874988574474,"G2_M_phase_1",2.41807878540726
"ATH-aux-reg-IR8-ARF6-down",0.00606311360198292,-0.261779438575036,0.996,1,0.00786914744087145,"G2_M_phase_1",2.10407231742261
"ATH-aux-reg-DR5-TGTCNN-up",0.00960755480247419,0.0426125202401024,1,1,0.012209600894811,"G2_M_phase_1",1.91329853196127
"ATH-aux-reg-IR8-ARF2-down",0.0190337708335072,-0.179946879311154,0.973,0.981,0.0236951024662028,"G2_M_phase_1",1.62534140891393
"ATH-aux-reg-IR8-ARF2-up",0.0364375298478708,0.193380770381504,1,1,0.0444537864144024,"G2_M_phase_1",1.35209124146888
"ATH-aux-trans-A-ARF",0.0874791136747349,0.93917762358336,0.911,0.899,0.104631881061938,"G2_M_phase_1",0.980335966905861
"ATH-aux-trans-Receptors",0.128853459479936,-0.140633996628753,0.938,0.966,0.15115501977454,"G2_M_phase_1",0.820577425567318
"random1",0.136132656949062,-0.0774697170070576,1,1,0.156680982526279,"G2_M_phase_1",0.804983713710823
"ATH-aux-reg-IR8-ARF3-up",0.175178126725028,-0.206425185081572,0.998,0.99,0.197886402411606,"G2_M_phase_1",0.703584046927978
"ATH-aux-reg-IR8-ARF1-down",0.23848088748674,0.0716460485728545,0.994,1,0.264496984303475,"G2_M_phase_1",0.577579275265189
"ATH-aux-cis-DR5-ARF5-2",0.243320711114807,-0.0270641947160082,1,1,0.2650457746072,"G2_M_phase_1",0.57667911495917
"ATH-aux-cis-DR5-ARF1",0.265894676003587,0.0306996788225065,1,1,0.284553951512611,"G2_M_phase_1",0.545835379100793
"ATH-aux-reg-IR8-TGTCNN-up",0.308333873463739,-0.0986703469029415,0.995,0.995,0.324282177263588,"G2_M_phase_1",0.489076919747559
"ATH-aux-trans-Transport",0.421420282286708,0.186170679028216,0.998,0.995,0.435705715584563,"G2_M_phase_1",0.36080674295487
"ATH-aux-reg-DR5-ARF2-up",0.723298970035615,-0.00903688535542813,1,1,0.726673653938345,"G2_M_phase_1",0.138660585171556
"ATH-aux-reg-IR8-TGTCNN-down",0.726673653938345,-0.0791964644649961,0.889,0.928,0.726673653938345,"G2_M_phase_1",0.138660585171556
"ATH-aux-reg-DR5-ARF6-down",7.5406365052069e-76,-1.38059713798045,1,1,4.59978826817621e-74,"Cortex",73.3372621587704
"ATH-aux-reg-IR8-ARF5-1-up",5.79697148875545e-73,1.04527266515285,1,1,1.76807630407041e-71,"Cortex",70.7524989962677
"ATH-aux-reg-DR5-ARF3-up",9.12791308361928e-72,1.60999349860788,1,1,1.85600899366925e-70,"Cortex",69.7314199236498
"ATH-aux-reg-DR5-ARF5-1-down",6.47764790810368e-70,-1.10290039581541,1,1,9.87841305985812e-69,"Cortex",68.0053128180341
"ATH-aux-reg-DR5-ARF5-1-up",4.15059205757497e-68,0.971895085189727,1,1,5.06372231024147e-67,"Cortex",66.2955301186377
"ATH-aux-reg-DR5-ARF8-up",2.28915908925056e-66,1.17557529421889,1,1,2.32731174073807e-65,"Cortex",64.6331454395691
"ATH-aux-reg-DR5-ARF2-down",1.13430101205674e-62,-1.07399872044567,1,1,9.88462310506586e-62,"Cortex",61.0050398854308
"ATH-aux-reg-DR5-TGTCNN-down",2.76837295979058e-59,-1.39521701509795,1,1,2.11088438184032e-58,"Cortex",57.6755355533829
"ATH-aux-reg-DR5-ARF5-2-up",8.07239458528201e-58,1.41612970311537,1,0.962,5.47128966335781e-57,"Cortex",56.2619102920096
"ATH-aux-reg-IR8-ARF8-up",4.55244678512945e-56,0.849711672610212,1,1,2.77699253892897e-55,"Cortex",54.5564252870867
"ATH-aux-reg-IR8-ARF6-down",3.28201972846427e-54,-1.28577257746362,1,1,1.82002912214837e-53,"Cortex",52.7399216628462
"ATH-aux-reg-DR5-TGTCNN-up",7.41172693984906e-52,0.786547099775326,1,1,3.76762786108994e-51,"Cortex",50.4239320002148
"ATH-aux-reg-DR5-ARF1-up",7.26720371284877e-46,0.968048120999498,1,1,3.40999558833673e-45,"Cortex",44.4672461828733
"ATH-aux-cis-IR8-ARF1",2.380016511994e-42,-0.440469387406724,1,1,1.03700719451167e-41,"Cortex",40.9842182305677
"ATH-aux-reg-IR8-ARF6-up",2.61625382785294e-42,1.03765593555541,1,1,1.06394322332686e-41,"Cortex",40.9730815472795
"ATH-aux-reg-IR8-ARF1-down",3.58960449448307e-41,-1.63637248004999,0.994,0.995,1.36853671352167e-40,"Cortex",39.863743547347
"ATH-aux-reg-IR8-ARF2-down",5.28022228637603e-41,-1.29427374069743,0.979,0.995,1.8946679968761e-40,"Cortex",39.7224668805544
"ATH-aux-reg-DR5-ARF2-up",5.92071437032224e-37,0.744007738599499,1,1,2.00646431438698e-36,"Cortex",35.6975685599285
"ATH-aux-reg-DR5-ARF6-up",1.54325888101308e-34,0.698630041886601,1,1,4.9546732495683e-34,"Cortex",33.3049849810553
"ATH-aux-reg-IR8-ARF8-down",1.64379234712495e-32,-0.925547803981099,0.999,1,5.01356665873111e-32,"Cortex",31.2998532064478
"ATH-aux-reg-IR8-ARF5-2-down",2.01148039515219e-32,-1.82400154828297,0.975,0.981,5.84287162401349e-32,"Cortex",31.2333736556365
"ATH-aux-reg-IR8-ARF2-up",2.82749442084919e-32,0.794093583385588,1,1,7.83987089417274e-32,"Cortex",31.1056910891536
"ATH-aux-reg-IR8-ARF5-1-down",3.73619594601856e-29,-0.686740388458138,1,1,9.90904142204922e-29,"Cortex",28.0039683561353
"ATH-aux-reg-DR5-ARF8-down",4.28222137967174e-29,-0.642719452060786,1,1,1.0883979339999e-28,"Cortex",27.9632122912705
"ATH-aux-reg-IR8-TGTCNN-up",7.49902754680955e-29,0.778851791016141,0.997,0.977,1.82976272142153e-28,"Cortex",27.7376052247278
"ATH-aux-cis-IR8-ARF5-2",4.56625073696548e-28,-0.269381352450361,1,1,1.07131267290344e-27,"Cortex",26.9700837576475
"ATH-aux-cis-DR5-TGTCNN",6.25674321060301e-28,-0.255890854404116,1,1,1.41356050313624e-27,"Cortex",26.8496855981289
"ATH-aux-trans-ConjugationDeconjugation",2.91065609174809e-25,-0.693351530460547,1,1,6.34107219987976e-25,"Cortex",24.1978373018783
"ATH-aux-reg-DR5-ARF3-down",3.72587113056655e-25,-0.80627049941419,1,1,7.83717720567447e-25,"Cortex",24.1058403333295
"ATH-aux-cis-IR8-TGTCNN",1.06000642637562e-21,-0.216214237748405,1,1,2.15534640029709e-21,"Cortex",20.6664829214903
"ATH-aux-cis-DR5-ARF5-1",9.10951633515089e-21,-0.196380680274271,1,1,1.79251773046517e-20,"Cortex",19.7465365398693
"ATH-aux-trans-PolarAuxinTransport",1.27554128178606e-20,-0.626115533390588,0.914,0.944,2.43150056840467e-20,"Cortex",19.6141256245721
"ATH-aux-reg-IR8-ARF5-2-up",8.87062818550165e-20,0.660580186845572,1,1,1.63972217974424e-19,"Cortex",18.7852297287968
"ATH-aux-trans-Receptors",1.94046263972074e-19,-1.07191026085771,0.974,0.991,3.48141826538133e-19,"Cortex",18.4582437964702
"ATH-aux-reg-DR5-ARF1-down",1.04425556270796e-18,-0.657081033868988,0.99,0.995,1.81998826643387e-18,"Cortex",17.7399314119267
"ATH-aux-trans-Transport",7.06779491136667e-18,-0.66397046141468,0.986,0.991,1.1975985822038e-17,"Cortex",16.9216887268112
"ATH-aux-cis-IR8-ARF8",2.93199869495008e-17,-0.168335262436217,1,1,4.83383568626905e-17,"Cortex",16.3157081163941
"ATH-aux-cis-IR8-ARF2",1.62493054596931e-13,0.204976004342343,1,1,2.60844113958232e-13,"Cortex",12.5836189588431
"ATH-aux-reg-IR8-ARF3-down",2.5064239593964e-13,-0.808823830422663,0.941,0.944,3.92030414162001e-13,"Cortex",12.4066802386164
"random1",8.17301996578122e-11,-0.217181631935479,1,1,1.24638554478164e-10,"Cortex",9.90434759646385
"ATH-aux-cis-IR8-ARF3",1.40990235845449e-10,-0.195788734858013,1,1,2.09765960648107e-10,"Cortex",9.67826498469384
"ATH-aux-trans-ARF",4.66273628557768e-10,0.527148805644452,0.93,0.873,6.77206936714854e-10,"Cortex",9.16927860200794
"ATH-aux-cis-IR8-ARF5-1",5.55673910157447e-10,-0.12106410513434,1,1,7.88281593479169e-10,"Cortex",9.1033186141751
"ATH-aux-reg-DR5-ARF5-2-down",1.80892315367899e-09,-0.371566694247031,0.989,0.981,2.50782528123678e-09,"Cortex",8.6007027238373
"ATH-aux-cis-DR5-ARF5-2",8.08426528822144e-09,-0.130762854294243,1,1,1.09586707240335e-08,"Cortex",7.96024212214988
"ATH-aux-cis-DR5-ARF6",4.1064690958296e-08,-0.0998530415427682,1,1,5.44553510533925e-08,"Cortex",7.26395943787742
"ATH-aux-reg-IR8-ARF3-up",6.6471508422442e-08,0.473936359254465,0.966,0.915,8.62715322078502e-08,"Cortex",7.06413248869557
"ATH-aux-reg-IR8-TGTCNN-down",7.99783413710569e-07,-0.511846015349687,0.938,0.925,1.01639142159051e-06,"Cortex",5.99293900907978
"random2",3.06179150965889e-06,-0.118188319051801,1,1,3.81161800182025e-06,"Cortex",5.41889063059784
"ATH-aux-cis-DR5-ARF2",1.49073327649712e-05,-0.0775979681074324,1,1,1.81869459732649e-05,"Cortex",4.74024022332878
"ATH-aux-trans-IAA",0.000132284254327973,-0.301877740318968,0.999,0.995,0.00015822234341189,"Cortex",3.80073218749252
"majortrend",0.00026698495842347,-0.0531574058349409,1,1,0.000313193893535225,"Cortex",3.50418671414222
"ATH-aux-trans-Synthesis",0.000925104764014381,-1.09498861307363,0.13,0.221,0.00106474321895995,"Cortex",2.97275511714072
"ATH-aux-cis-DR5-ARF8",0.0206339274933001,-0.0377879712521934,1,1,0.0233086958720612,"Cortex",1.63248202469528
"ATH-aux-cis-DR5-ARF1",0.0493700907781616,-0.0389209589959676,1,1,0.054755918863052,"Cortex",1.26156892871385
"ATH-aux-cis-DR5-TGTCGG",0.0883478370261637,-0.153828617726557,0.986,0.977,0.0962360367606426,"Cortex",1.01666227062691
"ATH-aux-cis-IR8-ARF6",0.194491876686796,0.0178103096948555,1,1,0.208140429436746,"Cortex",0.681643553734051
"ATH-aux-reg-IR8-ARF1-up",0.368195247513004,0.231732426412319,0.869,0.817,0.387239829280918,"Cortex",0.412019980012089
"random3",0.473270036942334,-0.0259286935954754,1,1,0.489313089042074,"Cortex",0.310413166781006
"ATH-aux-cis-DR5-ARF3",0.538145278287167,0.0200256396789125,1,1,0.547114366258619,"Cortex",0.261921881265433
"ATH-aux-trans-A-ARF",0.727785751588335,-0.469705824639282,0.803,0.784,0.727785751588335,"Cortex",0.137996451177834
"ATH-aux-reg-DR5-ARF3-up",2.69988881075116e-24,0.895656570684604,1,1,1.64693217455821e-22,"Columella",21.7833242859679
"ATH-aux-reg-DR5-ARF8-up",1.30657410461777e-22,0.494680681725998,1,1,3.98505101908421e-21,"Columella",20.3995661141261
"ATH-aux-reg-DR5-ARF2-down",1.30460099214411e-19,-0.541730415666087,0.997,1,2.65268868402636e-18,"Columella",17.576313715243
"ATH-aux-trans-Transport",8.09653612999147e-19,0.903211652355399,1,1,1.2347217598237e-17,"Columella",16.9084308981026
"ATH-aux-cis-DR5-TGTCGG",1.82671015245945e-18,-0.649082856088298,0.849,0.975,2.22858638600052e-17,"Columella",16.6519705268297
"ATH-aux-reg-DR5-TGTCNN-down",2.64030876936491e-18,-0.468249237510867,1,1,2.68431391552099e-17,"Columella",16.5711666972189
"ATH-aux-reg-DR5-ARF5-1-down",2.70075249471233e-15,-0.412802718615957,1,1,2.35351288824932e-14,"Columella",13.6282834190781
"ATH-aux-cis-IR8-ARF1",2.11023249009877e-14,-0.311352484606937,1,1,1.60905227370031e-13,"Columella",12.7934298466338
"ATH-aux-trans-PolarAuxinTransport",2.12874878474885e-13,1.47379147579828,0.803,0.753,1.44281862077422e-12,"Columella",11.840788261386
"ATH-aux-cis-IR8-ARF5-2",7.86641750534992e-12,-0.190746208280065,1,1,4.79851467826345e-11,"Columella",10.3188931723869
"ATH-aux-trans-IAA",1.56383246541721e-11,-0.41347525288723,1,1,8.67216185367724e-11,"Columella",10.0618726252357
"ATH-aux-reg-IR8-ARF5-1-down",2.53549400347487e-11,-0.428346571297146,0.995,0.996,1.28887611843306e-10,"Columella",9.88978882327221
"ATH-aux-reg-IR8-ARF1-down",3.78915745598559e-11,-0.666186498505539,0.72,0.926,1.77798926780862e-10,"Columella",9.75007086482
"ATH-aux-reg-IR8-ARF8-down",1.58573954841323e-10,-0.565263629382634,0.934,0.971,6.90929374665764e-10,"Columella",9.16056634301728
"ATH-aux-trans-ARF",1.80630706428293e-10,1.08590717567845,0.707,0.642,7.34564872808393e-10,"Columella",9.1339698436333
"ATH-aux-reg-IR8-TGTCNN-up",3.59326459738649e-10,0.600669020360801,0.947,0.922,1.3699321277536e-09,"Columella",8.86330094910072
"ATH-aux-reg-DR5-ARF5-1-up",5.46167020802305e-10,0.304362048088329,1,1,1.95977578052592e-09,"Columella",8.70779361377139
"ATH-aux-cis-DR5-ARF2",1.85412649241656e-09,-0.101659867240261,1,1,6.283428668745e-09,"Columella",8.2018033107886
"ATH-aux-reg-DR5-ARF2-up",3.16662261071869e-09,0.409581677853658,0.998,1,1.01665252238863e-08,"Columella",7.99282745749546
"ATH-aux-reg-IR8-ARF8-up",8.85683562822211e-08,0.358220522233463,1,1,2.70133486660774e-07,"Columella",6.56842157586235
"ATH-aux-reg-DR5-ARF6-down",5.28702696191502e-07,-0.244383947742394,1,1,1.53575545084198e-06,"Columella",5.81367793456846
"ATH-aux-reg-DR5-ARF8-down",3.6436275633215e-06,-0.301715927199141,0.831,0.955,1.01027855164824e-05,"Columella",4.99555886704413
"ATH-aux-reg-IR8-ARF5-1-up",8.94146508080311e-06,0.25838007652395,1,1,2.37143204316952e-05,"Columella",4.62498931617313
"ATH-aux-reg-DR5-ARF3-down",6.71863932147219e-05,-0.326439835983106,0.824,0.926,0.000170765416087418,"Columella",3.7676000793332
"ATH-aux-cis-DR5-TGTCNN",0.000122646678803619,-0.0737149929219362,1,1,0.000299257896280831,"Columella",3.52395438138622
"ATH-aux-cis-DR5-ARF5-1",0.000151878728990962,-0.0532593757100997,1,1,0.000356330864171102,"Columella",3.44814655890447
"ATH-aux-cis-IR8-ARF3",0.00021509093919885,-0.116071498556342,1,1,0.000485946195967771,"Columella",3.31341181322298
"ATH-aux-cis-DR5-ARF1",0.000268332393700393,-0.0294225718315927,1,1,0.000584581286275856,"Columella",3.23315509147125
"ATH-aux-reg-IR8-ARF2-up",0.000392322230493205,0.00966036490884653,0.901,0.975,0.000825229519313293,"Columella",3.08342524525829
"ATH-aux-reg-DR5-ARF5-2-up",0.00157637660345289,0.69924934266407,0.735,0.765,0.00320529909368753,"Columella",2.49413143925671
"ATH-aux-trans-A-ARF",0.00241513679930284,0.964106579264114,0.533,0.514,0.00475236595991849,"Columella",2.32309012352905
"ATH-aux-reg-DR5-ARF1-down",0.0032780181575629,0.552187839027028,0.615,0.605,0.00624872211285427,"Columella",2.20420878842868
"ATH-aux-cis-DR5-ARF5-2",0.00570188473971622,-0.0122210098596809,1,1,0.0105398475491724,"Columella",1.97716567081531
"ATH-aux-reg-IR8-ARF1-up",0.00663139631139732,-0.724636658357519,0.066,0.123,0.0118975051469187,"Columella",1.92454409865125
"ATH-aux-cis-IR8-ARF6",0.0072307489429859,0.00397675290649957,1,1,0.0126021624434897,"Columella",1.89955492657326
"random3",0.00975358499739377,0.177353150109453,1,1,0.0165269079122505,"Columella",1.78180839278436
"ATH-aux-cis-IR8-ARF8",0.0113428076910987,-0.0546052388474053,1,1,0.0187003045718114,"Columella",1.72815132005281
"ATH-aux-reg-IR8-ARF6-up",0.0565161692880031,0.0758679444732296,0.997,0.979,0.0907233243833734,"Columella",1.04228104426574
"ATH-aux-trans-ConjugationDeconjugation",0.0847184795634821,-0.103702547182211,1,1,0.132508391112113,"Columella",0.877756619098493
"ATH-aux-cis-IR8-ARF5-1",0.0967845581344561,-0.0198953506235628,1,1,0.147596451155046,"Columella",0.830924084669547
"ATH-aux-reg-IR8-TGTCNN-down",0.119708715779439,0.358995390854865,0.556,0.58,0.178103211281605,"Columella",0.749328249939858
"ATH-aux-reg-DR5-ARF6-up",0.125853541302222,0.0671166619823278,1,1,0.182787286177036,"Columella",0.738054015030956
"ATH-aux-reg-DR5-ARF1-up",0.130656171427968,0.315990782830905,0.98,0.996,0.185349452490838,"Columella",0.73200869250768
"ATH-aux-cis-IR8-ARF2",0.185059523140518,0.094721889256943,1,1,0.2513668936744,"Columella",0.599691921722871
"ATH-aux-reg-IR8-ARF2-down",0.185434593694229,0.146411290473462,0.941,0.959,0.2513668936744,"Columella",0.599691921722871
"random1",0.261656828718912,0.0814885678944312,0.998,1,0.346979707648992,"Columella",0.459695923231498
"ATH-aux-trans-Receptors",0.302996339842957,0.0112592756139697,0.571,0.658,0.393250568732348,"Columella",0.40533064061277
"ATH-aux-cis-DR5-ARF3",0.334381187307155,0.00313353558590217,1,1,0.424942758869509,"Columella",0.37166956684701
"ATH-aux-reg-DR5-TGTCNN-up",0.346974517364025,0.0757656671099703,0.982,0.988,0.431947868555214,"Columella",0.364568664678085
"ATH-aux-reg-IR8-ARF6-down",0.356845550107623,-0.0591766153720843,0.712,0.794,0.4353515711313,"Columella",0.361159883885251
"ATH-aux-trans-Synthesis",0.371553289839276,0.583380955170651,0.533,0.626,0.444406876082272,"Columella",0.352219230060861
"ATH-aux-reg-IR8-ARF3-up",0.40210244253664,0.151491086020066,0.949,0.942,0.471697096052597,"Columella",0.326336797428699
"random2",0.591637797968667,0.084459545597436,0.997,1,0.680941616529975,"Columella",0.16689012260384
"ATH-aux-reg-IR8-ARF3-down",0.642372221938745,0.515111589332206,0.518,0.609,0.725642695153026,"Columella",0.139277172304273
"ATH-aux-reg-IR8-ARF5-2-down",0.666359186546608,-0.172210954619376,0.645,0.695,0.739052915988056,"Columella",0.131324465124962
"majortrend",0.687342648695441,0.0400490062495186,1,1,0.748712528043248,"Columella",0.125684899856426
"ATH-aux-cis-IR8-TGTCNN",0.727052482585763,0.0467239636983747,1,1,0.76880671894706,"Columella",0.114182829828479
"ATH-aux-reg-IR8-ARF5-2-up",0.730996552441467,0.00282508015471095,1,1,0.76880671894706,"Columella",0.114182829828479
"ATH-aux-reg-DR5-ARF5-2-down",0.744229971971724,0.130052299718441,0.627,0.749,0.769458106614833,"Columella",0.113815020486548
"ATH-aux-cis-DR5-ARF6",0.8050237695666,0.0391394407091798,1,1,0.81844083239271,"Columella",0.0870127116022641
"ATH-aux-cis-DR5-ARF8",0.89181561083532,0.0501088774326152,1,1,0.89181561083532,"Columella",0.049724929788274
"ATH-aux-reg-DR5-ARF2-down",5.01872099540855e-26,-0.720494263885609,1,1,3.06141980719922e-24,"G2_M_phase_2",23.5140771122684
"ATH-aux-reg-DR5-TGTCNN-down",7.88005085518311e-18,-0.737663216144912,1,1,2.40341551083085e-16,"G2_M_phase_2",15.6191711403649
"ATH-aux-reg-DR5-ARF8-down",2.68569888473192e-16,-0.47572106121553,1,1,5.46092106562158e-15,"G2_M_phase_2",14.2627341008885
"ATH-aux-reg-DR5-ARF5-1-down",1.67741746955642e-15,-0.421226059238326,1,1,2.55806164107354e-14,"G2_M_phase_2",13.5920889946285
"ATH-aux-trans-PolarAuxinTransport",8.66112489104129e-15,-0.645149974797485,0.965,0.995,1.05665723670704e-13,"G2_M_phase_2",12.9760658682726
"ATH-aux-cis-DR5-TGTCGG",1.39448035851581e-14,-0.647323388725081,0.996,1,1.41772169782441e-13,"G2_M_phase_2",12.8484090138366
"ATH-aux-reg-DR5-ARF3-up",2.31038290593264e-14,0.517147080753169,1,1,2.01333367516987e-13,"G2_M_phase_2",12.6960842423613
"ATH-aux-reg-DR5-ARF3-down",3.90969631127515e-14,-0.779070633432474,0.996,1,2.9811434373473e-13,"G2_M_phase_2",12.5256171274394
"ATH-aux-reg-DR5-ARF6-down",1.36112266990698e-13,-0.344390066450379,1,1,9.22538698492508e-13,"G2_M_phase_2",12.0350154070776
"ATH-aux-cis-DR5-TGTCNN",1.60881197795564e-12,-0.219047918013771,1,1,9.81375306552943e-12,"G2_M_phase_2",11.0081648739715
"ATH-aux-trans-Synthesis",1.64861352477153e-11,-1.50136150280685,0.23,0.481,9.14231136464215e-11,"G2_M_phase_2",10.0389439917928
"ATH-aux-reg-DR5-ARF5-2-up",2.46920819323667e-10,0.474212309944883,1,1,1.25518083156197e-09,"G2_M_phase_2",8.90129370167927
"ATH-aux-cis-IR8-ARF8",4.62822229578292e-10,-0.143862295793082,1,1,2.17170430802121e-09,"G2_M_phase_2",8.66319930713879
"ATH-aux-reg-DR5-ARF1-down",6.52413110651319e-10,-0.539754289036609,0.985,1,2.84265712498074e-09,"G2_M_phase_2",8.54627552079109
"ATH-aux-reg-IR8-ARF5-1-up",5.84087737050468e-09,0.29370520240236,1,1,2.3752901306719e-08,"G2_M_phase_2",7.62428333574259
"ATH-aux-cis-IR8-ARF3",1.62357331719662e-08,-0.183074035152183,1,1,6.18987327181211e-08,"G2_M_phase_2",7.20831824240413
"ATH-aux-cis-IR8-ARF5-2",4.35982157339289e-08,-0.150126153788113,1,1,1.56440656457039e-07,"G2_M_phase_2",6.80565037032748
"ATH-aux-reg-IR8-ARF2-up",7.75335733176494e-08,0.376054482179626,1,1,2.62752665132034e-07,"G2_M_phase_2",6.58045287017597
